countrycode,country,year,rgdpo,pop,emp,avh,rgdpo/pop,rgdpo/(avh*emp),continent
PER,Peru,1992,87242.57813,22.966818,8.249194145,2126.325148,3798.635846,4.973788232,Americas
PER,Peru,1993,93248.74219,23.408131,8.504463196,2119.629407,3983.604765,5.172924504,Americas
PER,Peru,1994,108863.9453,23.851408,8.960496902,2117.724083,4564.256555,5.736970278,Americas
PER,Peru,1995,122094.9297,24.29916,9.450029373,2117.344182,5024.656395,6.102011346,Americas
PER,Peru,1996,129022.0938,24.753824,9.838640213,2112.009061,5212.208576,6.209165402,Americas
PER,Peru,1997,137774.9844,25.210954,10.08378601,2111.495876,5464.885794,6.470778174,Americas
PER,Peru,1998,135010.5625,25.658062,10.52955914,2104.992582,5261.915826,6.091257919,Americas
PER,Peru,1999,134967.6406,26.078293,10.8540411,2101.355151,5175.478342,5.917506388,Americas
PER,Peru,2000,138680.6719,26.459944,11.32048512,2101.234684,5241.155154,5.830104486,Americas
PER,Peru,2001,139489.5469,26.799285,11.48396587,2100.584928,5204.972703,5.782418565,Americas
PER,Peru,2002,148092.9844,27.100968,11.7225523,2098.308169,5464.490581,6.0206452,Americas
PER,Peru,2003,157277,27.372226,11.92159843,2100.921209,5745.860786,6.279440681,Americas
PER,Peru,2004,169808.6406,27.624213,12.22047043,2099.539576,6147.09424,6.618320513,Americas
PER,Peru,2005,187478.9063,27.866145,12.47955799,2100.569388,6727.837893,7.151813414,Americas
PER,Peru,2006,212090.9531,28.102056,12.90000534,2100.764596,7547.168546,7.826270673,Americas
PER,Peru,2007,235235.6719,28.333052,13.2694931,2116.982286,8302.517917,8.373974288,Americas
PER,Peru,2008,257569.1719,28.562317,13.56344414,2123.133095,9017.796836,8.944306612,Americas
PER,Peru,2009,258067.9688,28.792655,13.86729622,2123.404334,8962.97923,8.764146154,Americas
PER,Peru,2010,293563.2188,29.027674,14.22333908,2132.456851,10113.21881,9.678762318,Americas
PER,Peru,2011,322560.9688,29.264318,14.57862473,2132.875305,11022.32995,10.37360703,Americas
PER,Peru,2012,341304.3438,29.506788,14.94200039,2134.473034,11566.97719,10.70144441,Americas
PER,Peru,2013,349840,29.773987,15.20725536,2137.358219,11749.85399,10.76319751,Americas
PER,Peru,2014,353985.0938,30.090359,15.55991554,2134.607513,11764.07014,10.65760709,Americas
PER,Peru,2015,355357.2188,30.470734,15.88775063,2133.84167,11662.24676,10.48191264,Americas
PER,Peru,2016,363308.4375,30.926032,16.05554008,2139.421772,11747.65769,10.57679663,Americas
PER,Peru,2017,375967.6875,31.444298,16.34743309,2139.601759,11956.62525,10.7489986,Americas
PER,Peru,2018,388933.5938,31.98926,16.64990044,2139.601759,12158.25542,10.91769278,Americas
PER,Peru,2019,397821.0313,32.510453,16.89040375,2139.601759,12236.71141,11.00816071,Americas
PHL,Philippines,1970,87709.69531,35.803594,11.09597301,2112.94576,2449.745557,3.741053007,Asia
PHL,Philippines,1971,93397.13281,36.849675,12.25363541,2115.551412,2534.544275,3.602840249,Asia
PHL,Philippines,1972,99097.79688,37.923396,12.29075718,2117.795545,2613.104503,3.807161767,Asia
PHL,Philippines,1973,107738.8359,39.022767,13.54513645,2107.331956,2760.922513,3.774469684,Asia
PHL,Philippines,1974,114758.0391,40.144248,13.50703621,2117.800086,2858.642141,4.01178909,Asia
PHL,Philippines,1975,125185.5781,41.285742,14.18307209,2121.594899,3032.174597,4.16027009,Asia
PHL,Philippines,1976,133442.4219,42.446653,13.90855312,2123.808402,3143.767823,4.517484043,Asia
PHL,Philippines,1977,138046.5313,43.629412,14.00429344,2159.951725,3164.070404,4.563733244,Asia
PHL,Philippines,1978,147050.0781,44.838483,15.74713707,2135.341801,3279.550696,4.37316889,Asia
PHL,Philippines,1979,150533.3594,46.07985,15.89074516,2134.464244,3266.793607,4.438125782,Asia
PHL,Philippines,1980,165462,47.357743,16.05487061,2133.5128,3493.874275,4.830545832,Asia
PHL,Philippines,1981,173647.5,48.672838,17.04840851,2134.425822,3567.646908,4.772035058,Asia
PHL,Philippines,1982,182449.9219,50.023563,16.96927643,2130.363931,3647.279621,5.046921584,Asia
PHL,Philippines,1983,184145.0781,51.408912,18.76877975,2140.723629,3581.968008,4.583143703,Asia
PHL,Philippines,1984,172407.6094,52.82704,19.18006706,2171.549636,3263.624261,4.139391923,Asia
PHL,Philippines,1985,163272.5781,54.275822,19.34028625,2172.676251,3008.200928,3.885575351,Asia
PHL,Philippines,1986,173339.1406,55.755355,20.12085342,2170.509448,3108.923629,3.969068199,Asia
PHL,Philippines,1987,191315.5938,57.263836,20.31525993,2179.306299,3340.949666,4.321253181,Asia
PHL,Philippines,1988,212067.3125,58.795001,21.00106621,2187.586592,3606.893595,4.616014194,Asia
PHL,Philippines,1989,231550.9219,60.340767,21.34494591,2197.496132,3837.387779,4.936547686,Asia
PHL,Philippines,1990,253960.75,61.89516,22.01218987,2191.850747,4103.079304,5.263715077,Asia
PHL,Philippines,1991,259687.625,63.454786,22.44887733,2176.25022,4092.482874,5.315545006,Asia
PHL,Philippines,1992,272280.8438,65.020116,23.36523819,2176.111048,4187.64008,5.35507825,Asia
PHL,Philippines,1993,289678.6875,66.593904,23.87910271,2136.093641,4349.927998,5.67908349,Asia
PHL,Philippines,1994,323274.2813,68.180859,24.58542442,2149.9869,4741.422827,6.11586135,Asia
PHL,Philippines,1995,357414.0938,69.784088,25.10515022,2130.213941,5121.71333,6.683217989,Asia
PHL,Philippines,1996,390626.7188,71.401749,26.80891609,2094.384317,5470.828435,6.957069037,Asia
PHL,Philippines,1997,384086.4688,73.030884,27.24462509,2146.593528,5259.23346,6.567473904,Asia
PHL,Philippines,1998,353017.125,74.672014,27.6099987,2105.026705,4727.569354,6.073957904,Asia
PHL,Philippines,1999,344107.0625,76.325927,28.33390427,2115.579873,4508.390216,5.740605957,Asia
PHL,Philippines,2000,354156.125,77.991755,28.34717178,2160.453679,4540.943142,5.782825165,Asia
PHL,Philippines,2001,357339.2188,79.672873,29.15074921,2067.629909,4485.080119,5.928682003,Asia
PHL,Philippines,2002,362432.8125,81.365258,29.92374992,2061.255751,4454.392715,5.875970574,Asia
PHL,Philippines,2003,371442.2813,83.051971,30.64175034,2077.352581,4472.40778,5.83535866,Asia
PHL,Philippines,2004,382398.5938,84.710542,31.61174965,2084.007998,4514.179519,5.804547524,Asia
PHL,Philippines,2005,397554.875,86.32625,31.79916573,2103.090545,4605.260567,5.944610254,Asia
PHL,Philippines,2006,416798.25,87.888675,32.58931732,2077.185834,4742.343083,6.157086738,Asia
PHL,Philippines,2007,448818.875,89.405482,33.76350021,2092.114214,5020.03753,6.353869044,Asia
PHL,Philippines,2008,478224.0938,90.901965,34.0890007,2112.77909,5260.877405,6.639923754,Asia
PHL,Philippines,2009,496690.3125,92.414158,35.09706497,2117.418143,5374.612757,6.683566289,Asia
PHL,Philippines,2010,546330.6875,93.96678,36.14722061,2124.379769,5814.083312,7.114567908,Asia
PHL,Philippines,2011,596160.375,95.57005,37.08006668,2127.208306,6237.941437,7.558099063,Asia
PHL,Philippines,2012,640256.8125,97.212643,37.71280289,2131.92488,6586.14757,7.963307737,Asia
PHL,Philippines,2013,664862.0625,98.871555,38.11800003,2140.264877,6724.502942,8.149555503,Asia
PHL,Philippines,2014,692098.1875,100.513142,38.57369995,2142.983213,6885.648719,8.372547978,Asia
PHL,Philippines,2015,723858.125,102.113212,38.74100113,2149.714227,7088.780294,8.691643075,Asia
PHL,Philippines,2016,783427,103.663816,40.99469757,2159.475031,7557.381449,8.849580034,Asia
PHL,Philippines,2017,826499,105.172925,40.333992,2168.2965,7858.476885,9.450449282,Asia
PHL,Philippines,2018,877652.25,106.651394,41.15300369,2168.2965,8229.168106,9.835631802,Asia
PHL,Philippines,2019,913426.8125,108.116615,42.42480087,2168.2965,8448.533211,9.929680487,Asia
POL,Poland,1995,449397.4375,38.458638,14.12686062,2081.898367,11685.21458,15.28007222,Europe
POL,Poland,1996,487837.3125,38.509666,14.39211464,2082.046367,12667.91856,16.28021019,Europe
POL,Poland,1997,519348.0313,38.544841,14.76749897,2081.852367,13473.86622,16.89279889,Europe
POL,Poland,1998,540106.9375,38.564195,14.96505165,2081.795367,14005.39898,17.33658279,Europe
POL,Poland,1999,570016.5625,38.567854,14.83643436,2115.157373,14779.57686,18.16415711,Europe
POL,Poland,2000,582819.0625,38.556693,14.47869301,2081.697367,15115.89862,19.3368975,Europe
POL,Poland,2001,585245.3125,38.529582,14.15168285,2083.690859,15189.50588,19.84707771,Europe
POL,Poland,2002,598602.1875,38.488647,13.71625423,2078.475189,15552.69499,20.99703289,Europe
POL,Poland,2003,603780.1875,38.441824,13.54928684,2084.172099,15706.33557,21.38104085,Europe
POL,Poland,2004,625303,38.399558,13.69578838,2084.532823,16284.11973,21.90255288,Europe
POL,Poland,2005,658130.8125,38.368949,13.98608971,2079.048446,17152.69325,22.63347852,Europe
POL,Poland,2006,682456.5625,38.35445,14.43442631,2080.579499,17793.41282,22.72433441,Europe
POL,Poland,2007,742841.4375,38.353338,15.09105873,2077.61446,19368.36469,23.69253076,Europe
POL,Poland,2008,790771,38.356786,15.663867,2069.599985,20616.19553,24.39300668,Europe
POL,Poland,2009,818383.5625,38.351916,15.73826981,2054.000025,21338.79211,25.31625532,Europe
POL,Poland,2010,897993.375,38.329781,15.32640839,2048.800023,23428.0852,28.59783583,Europe
POL,Poland,2011,961309.5625,38.286831,15.38761234,2043.599982,25108.09951,30.57004905,Europe
POL,Poland,2012,980559.1875,38.227044,15.38111305,2038.39999,25650.92889,31.27495119,Europe
POL,Poland,2013,977445.9375,38.158041,15.35159969,2034.754588,25615.72638,31.29154972,Europe
POL,Poland,2014,988262.25,38.091089,15.60113239,2041.321912,25944.7098,31.03162987,Europe
POL,Poland,2015,1033507.813,38.034079,15.82499695,2049.009142,27173.20465,31.87324146,Europe
POL,Poland,2016,1055273.875,37.98922,15.94155407,2051.479344,27778.24538,32.26765326,Europe
POL,Poland,2017,1102457.25,37.95318,16.13739967,2029.358259,29047.82287,33.66429154,Europe
POL,Poland,2018,1157452.5,37.921592,16.21166229,2002.151466,30522.25497,35.65978329,Europe
POL,Poland,2019,1211846.25,37.887768,16.15910721,2022.632232,31985.15811,37.07773851,Europe
PRT,Portugal,1950,24053.7207,8.076015683,3.048248291,2404.899411,2978.414313,3.281217423,Europe
PRT,Portugal,1951,26822.42969,8.12145206,3.046919346,2389.619178,3302.664288,3.683905339,Europe
PRT,Portugal,1952,27907.45508,8.155696969,3.041210175,2374.436033,3421.835704,3.864678093,Europe
PRT,Portugal,1953,29308.79883,8.206299411,3.041407585,2359.349358,3571.500059,4.084427033,Europe
PRT,Portugal,1954,30559.67383,8.257140863,3.04146266,2344.358541,3700.999454,4.285901573,Europe
PRT,Portugal,1955,31706.33398,8.315013016,3.043860435,2329.462973,3813.143037,4.471626104,Europe
PRT,Portugal,1956,33129.95313,8.375658405,3.047003508,2314.662048,3955.504334,4.697429561,Europe
PRT,Portugal,1957,34565.49609,8.434630731,2.985391617,2299.955164,4098.044976,5.034103213,Europe
PRT,Portugal,1958,34875.9375,8.502450957,3.089945316,2285.341726,4101.868705,4.938828527,Europe
PRT,Portugal,1959,36859.27734,8.572279956,3.11141634,2270.821138,4299.82193,5.216818892,Europe
PRT,Portugal,1960,39560.34375,8.644166075,3.151557684,2256.392811,4576.536754,5.563141273,Europe
PRT,Portugal,1961,41735.21875,8.638905136,3.154894114,2243.965728,4831.077329,5.895242666,Europe
PRT,Portugal,1962,44678.16016,8.628000114,3.14595747,2231.607087,5178.275332,6.363919852,Europe
PRT,Portugal,1963,47272.71094,8.687115662,3.136782885,2219.316512,5441.703872,6.790578974,Europe
PRT,Portugal,1964,49148.70703,8.726239277,3.127846479,2207.093627,5632.289635,7.119441266,Europe
PRT,Portugal,1965,52577.29297,8.73231303,3.118671656,2194.93806,6021.004147,7.680797223,Europe
PRT,Portugal,1966,53881.3125,8.713133911,3.103182316,2182.849439,6183.918789,7.954393895,Europe
PRT,Portugal,1967,57980.86328,8.707585613,3.084117889,2170.827396,6658.661293,8.660209796,Europe
PRT,Portugal,1968,65856.64844,8.71911279,3.065053701,2158.871565,7553.136429,9.952558311,Europe
PRT,Portugal,1969,67842.55469,8.702038228,3.045989513,2146.98158,7796.168312,10.37398154,Europe
PRT,Portugal,1970,72843.5,8.65134,3.142502308,2102.068946,8419.909517,11.02727596,Europe
PRT,Portugal,1971,78347.08594,8.699997,3.235963821,2101.826346,9005.415282,11.51920106,Europe
PRT,Portugal,1972,84561.59375,8.789102,3.25991869,2101.429279,9621.186982,12.34387778,Europe
PRT,Portugal,1973,93787.9375,8.907926,3.276872158,2100.072887,10528.59414,13.6286588,Europe
PRT,Portugal,1974,95374.50781,9.039975,3.512290478,2109.889958,10550.30659,12.87010465,Europe
PRT,Portugal,1975,90463.39844,9.172241,3.605849504,2110.025422,9862.736755,11.88988391,Europe
PRT,Portugal,1976,95983.08594,9.302298,3.626806021,2105.668541,10318.21233,12.56841094,Europe
PRT,Portugal,1977,101337.3516,9.431043,3.6822083,2106.602033,10745.08425,13.06407601,Europe
PRT,Portugal,1978,103816.5859,9.552604,3.706555367,2091.966986,10867.88335,13.38879292,Europe
PRT,Portugal,1979,109004.3359,9.660746,3.78485918,2076.958582,11283.22139,13.86647943,Europe
PRT,Portugal,1980,113197.4922,9.750964,3.883376837,2058.162734,11608.85141,14.16274902,Europe
PRT,Portugal,1981,112232.4453,9.820872,3.900898218,2040.819874,11427.95113,14.09772815,Europe
PRT,Portugal,1982,112590.3984,9.870823,3.914937973,2020.728746,11406.38409,14.23208244,Europe
PRT,Portugal,1983,110011.375,9.902997,4.103524685,2002.732053,11108.89713,13.38621185,Europe
PRT,Portugal,1984,105908.9844,9.921241,4.095333576,1985.729114,10674.97346,13.02337416,Europe
PRT,Portugal,1985,107578.1719,9.929184,4.074889183,1971.313784,10834.54309,13.39222073,Europe
PRT,Portugal,1986,118064.8359,9.926416,4.076824665,1958.908759,11894.00444,14.78374034,Europe
PRT,Portugal,1987,127506.6172,9.914066,4.175392628,1974.262379,12861.18301,15.46787074,Europe
PRT,Portugal,1988,137985.6094,9.899198,4.276299477,1954.378094,13939.06955,16.51038109,Europe
PRT,Portugal,1989,147367.625,9.890822,4.367899418,1982.848913,14899.43151,17.01530867,Europe
PRT,Portugal,1990,156697.3906,9.895364,4.467215061,1972.380018,15835.43472,17.78419901,Europe
PRT,Portugal,1991,163826,9.916049,4.620273113,1893.143068,16521.29795,18.72973979,Europe
PRT,Portugal,1992,169565.0781,9.951303,4.682068348,1876.256043,17039.48499,19.30218888,Europe
PRT,Portugal,1993,174030.4531,9.99664,4.602285862,1863.66193,17408.8947,20.29011585,Europe
PRT,Portugal,1994,185586.2031,10.045044,4.606681347,1859.329583,18475.39972,21.66711734,Europe
PRT,Portugal,1995,193266.9375,10.091325,4.586215496,1897.717808,19151.79003,22.20605823,Europe
PRT,Portugal,1996,198677.9688,10.13402,4.665219307,1898.771301,19605.04999,22.42874576,Europe
PRT,Portugal,1997,215235.5781,10.174563,4.785222054,1893.720519,21154.28231,23.75177555,Europe
PRT,Portugal,1998,226935.7031,10.214052,4.913673401,1909.186662,22217.9898,24.19068404,Europe
PRT,Portugal,1999,241467.875,10.25449,4.981141567,1910.954261,23547.5265,25.36764684,Europe
PRT,Portugal,2000,255502.1406,10.297112,5.076171875,1920.561459,24812.99034,26.20776676,Europe
PRT,Portugal,2001,254420.4531,10.341454,5.150791168,1903.931705,24602.00018,25.94338935,Europe
PRT,Portugal,2002,255110.7969,10.385987,5.164615154,1896.985396,24562.98057,26.03915499,Europe
PRT,Portugal,2003,253838.9375,10.429612,5.116971016,1889.955472,24338.29154,26.24784858,Europe
PRT,Portugal,2004,253878.7031,10.470921,5.088782787,1896.087619,24246.07187,26.31200573,Europe
PRT,Portugal,2005,279745.7813,10.508495,5.074203968,1898.144004,26620.91777,29.04467142,Europe
PRT,Portugal,2006,293115.375,10.54283,5.101672173,1886.338686,27802.34292,30.4583505,Europe
PRT,Portugal,2007,299801.5313,10.573143,5.10703373,1903.484288,28355.00582,30.84010332,Europe
PRT,Portugal,2008,299149.875,10.595314,5.129096985,1890.361861,28234.16795,30.85339562,Europe
PRT,Portugal,2009,293305.1875,10.604056,4.98868084,1890.79404,27659.71695,31.09494546,Europe
PRT,Portugal,2010,305685.2188,10.596058,4.911687374,1893.635619,28848.95673,32.86603464,Europe
PRT,Portugal,2011,299812.5625,10.56938,4.811248779,1870.603321,28366.1447,33.31273664,Europe
PRT,Portugal,2012,299026.875,10.526308,4.614422798,1853.090179,28407.57415,34.97005243,Europe
PRT,Portugal,2013,289529.6563,10.473021,4.48404932,1863.216461,27645.28556,34.654478,Europe
PRT,Portugal,2014,289749.2813,10.418218,4.548008919,1870.834192,27811.78905,34.05381411,Europe
PRT,Portugal,2015,297096.6563,10.368351,4.608299732,1878.60165,28654.18582,34.31802972,Europe
PRT,Portugal,2016,304108.8125,10.325538,4.678263664,1884.829651,29452.10337,34.48833318,Europe
PRT,Portugal,2017,313080.1875,10.288527,4.826373577,1873.619081,30430.03022,34.62209549,Europe
PRT,Portugal,2018,317162.25,10.256193,4.931154728,1867.852012,30923.97442,34.43423156,Europe
PRT,Portugal,2019,325160.0313,10.226187,4.961589336,1864.58836,31796.80083,35.14741362,Europe
ROU,Romania,1995,193860.3906,22.964754,11.15229988,1822.645406,8441.648912,9.537234462,Europe
ROU,Romania,1996,203930.4688,22.805703,11.17911434,1861.463547,8942.082108,9.79986704,Europe
ROU,Romania,1997,192954.1094,22.637604,11.19999981,1860.523919,8523.610068,9.259781933,Europe
ROU,Romania,1998,186202.3906,22.466286,11.09710026,1859.149325,8288.080666,9.025296316,Europe
ROU,Romania,1999,185436.1094,22.298125,11.02200031,1850.044678,8316.219834,9.093931347,Europe
ROU,Romania,2000,189927.8125,22.137419,10.89760017,1852.998997,8579.492149,9.405513521,Europe
ROU,Romania,2001,205140.3438,21.98935,10.80749989,1852.480459,9329.077201,10.24642118,Europe
ROU,Romania,2002,212188.6719,21.853273,9.76760006,1867.176177,9709.697576,11.63453494,Europe
ROU,Romania,2003,222644.6719,21.720407,9.367899895,1837.059899,10250.48342,12.93739232,Europe
ROU,Romania,2004,248148.625,21.577885,9.282899857,1886.580571,11500.1366,14.16944534,Europe
ROU,Romania,2005,255695.6875,21.417291,9.114600182,1876.996102,11938.75021,14.94591162,Europe
ROU,Romania,2006,292077.9063,21.234305,9.291199684,1836.074541,13755.00193,17.12129476,Europe
ROU,Romania,2007,327959.0313,21.034189,9.353300095,1839.94077,15591.71268,19.05683982,Europe
ROU,Romania,2008,382007.8438,20.829517,9.369099617,1835.252108,18339.73605,22.21665609,Europe
ROU,Romania,2009,371476.5,20.637991,9.243499756,1815.497111,17999.64444,22.13601033,Europe
ROU,Romania,2010,378044.5938,20.471864,8.712800026,1840.668989,18466.5448,23.57271415,Europe
ROU,Romania,2011,377451.375,20.336718,8.52820015,1849.269246,18560.09288,23.93334936,Europe
ROU,Romania,2012,397241.375,20.227469,8.605099678,1811.542804,19638.70888,25.48296578,Europe
ROU,Romania,2013,397416.875,20.132776,8.549099922,1806.456928,19739.7952,25.73346691,Europe
ROU,Romania,2014,407227.875,20.03593,8.613699913,1792.533528,20324.8801,26.37427152,Europe
ROU,Romania,2015,429855.6875,19.925175,8.535400391,1785.671089,21573.49622,28.20313017,Europe
ROU,Romania,2016,451741.8125,19.796285,8.448800087,1809.028424,22819.5246,29.55628634,Europe
ROU,Romania,2017,499683.6563,19.653969,8.670599937,1785.796761,25424.05843,32.2711146,Europe
ROU,Romania,2018,516810.5,19.506114,8.688500404,1787.766373,26494.79543,33.27175725,Europe
ROU,Romania,2019,540045.75,19.364557,8.680299759,1791.735429,27888.36068,34.72337641,Europe
RUS,Russian Federation,1992,2254152.25,148.268581,72.24090576,1933,15203.1687,16.14240389,Europe
RUS,Russian Federation,1993,1934672,148.37358,71.16510773,1939,13039.19471,14.02046527,Europe
RUS,Russian Federation,1994,1645076.375,148.349441,68.72912598,1895,11089.19834,12.63095041,Europe
RUS,Russian Federation,1995,1542873,148.227466,66.7138443,1891,10408.81991,12.22989373,Europe
RUS,Russian Federation,1996,1507701.25,148.020847,66.12852478,1894,10185.73586,12.03778232,Europe
RUS,Russian Federation,1997,1465640,147.730019,65.03939819,1951,9921.07095,11.55030695,Europe
RUS,Russian Federation,1998,1329591.875,147.360604,64.11171722,1946,9022.709184,10.65707708,Europe
RUS,Russian Federation,1999,1277745.875,146.915915,64.61367798,1964,8697.123623,10.06881917,Europe
RUS,Russian Federation,2000,1445962.875,146.404903,65.05939484,1982,9876.464827,11.21355902,Europe
RUS,Russian Federation,2001,1482249.5,145.830721,65.76376343,1980,10164.17864,11.38333361,Europe
RUS,Russian Federation,2002,1515788.375,145.2157,66.17619324,1982,10438.18523,11.55668141,Europe
RUS,Russian Federation,2003,1667651,144.610882,66.62924957,1993,11531.98831,12.55836055,Europe
RUS,Russian Federation,2004,1883161.875,144.080643,67.5990448,1993,13070.19344,13.97783132,Europe
RUS,Russian Federation,2005,2166315,143.672116,68.71581268,1989,15078.18678,15.85003175,Europe
RUS,Russian Federation,2006,2536100,143.403256,69.61443329,1998,17685.09357,18.23356536,Europe
RUS,Russian Federation,2007,2983108.5,143.266212,71.15825653,1999,20822.13565,20.97157059,Europe
RUS,Russian Federation,2008,3425707.5,143.248764,71.43361664,1997,23914.39482,24.01428027,Europe
RUS,Russian Federation,2009,3053677.75,143.326913,69.82052612,1974,21305.68283,22.15608075,Europe
RUS,Russian Federation,2010,3468686.25,143.479274,70.37236786,1976,24175.52134,24.94456382,Europe
RUS,Russian Federation,2011,3970287,143.703025,71.36231232,1979,27628.41631,28.11300007,Europe
RUS,Russian Federation,2012,4283519.5,143.993892,72.05072784,1982,29747.925,29.99568097,Europe
RUS,Russian Federation,2013,4245878,144.325449,71.86064148,1980,29418.77562,29.84085285,Europe
RUS,Russian Federation,2014,4074533.75,144.664841,70.8957901,1985,28165.33528,28.95322608,Europe
RUS,Russian Federation,2015,3666054,144.985057,71.73390198,1978,25285.73686,25.83735875,Europe
RUS,Russian Federation,2016,3655025.25,145.275383,71.79909515,1974,25159.28834,25.78839194,Europe
RUS,Russian Federation,2017,3899889.25,145.530082,71.79987335,1979,26797.82212,27.44623652,Europe
RUS,Russian Federation,2018,4131929.25,145.734038,72.16408539,1970,28352.53388,29.06467953,Europe
RUS,Russian Federation,2019,4161194.5,145.872256,71.67063904,1965,28526.29152,29.54705389,Europe
SGP,Singapore,1960,4546.644043,1.644634934,0.485596687,2400.390426,2764.530869,3.900617401,Asia
SGP,Singapore,1961,5343.98291,1.700574892,0.505058229,2395.05101,3142.456668,4.417828389,Asia
SGP,Singapore,1962,6231.969238,1.748323712,0.522266686,2389.72347,3564.539676,4.993273192,Asia
SGP,Singapore,1963,7101.20166,1.793075608,0.538739979,2384.407781,3960.347032,5.528051881,Asia
SGP,Singapore,1964,7307.62793,1.839625634,0.55591166,2379.103916,3972.345131,5.525317409,Asia
SGP,Singapore,1965,7890.941406,1.884877076,0.57284987,2373.811849,4186.448817,5.802854837,Asia
SGP,Singapore,1966,8971.744141,1.932326168,0.590616524,2368.531554,4642.976062,6.413455879,Asia
SGP,Singapore,1967,10278.84961,1.975479871,0.607227206,2363.263004,5203.216577,7.162773762,Asia
SGP,Singapore,1968,11363.9043,2.009843097,0.621270001,2358.006174,5654.125097,7.757151014,Asia
SGP,Singapore,1969,13167.22559,2.040310334,0.634220839,2352.761037,6453.540603,8.824212323,Asia
SGP,Singapore,1970,14953.24512,2.072283,0.647747636,2347.527567,7215.831581,9.833744382,Asia
SGP,Singapore,1971,17360.98633,2.110963,0.707889378,2347.471125,8224.202096,10.44741245,Asia
SGP,Singapore,1972,19519.45313,2.150504,0.78808409,2347.383976,9076.687663,10.55142097,Asia
SGP,Singapore,1973,21515.71094,2.189607,0.795727611,2347.305265,9826.28889,11.5191836,Asia
SGP,Singapore,1974,24655.2832,2.226377,0.82040745,2347.299773,11074.17261,12.80300287,Asia
SGP,Singapore,1975,26313.03906,2.259721,0.829463363,2326.007704,11644.37515,13.63837582,Asia
SGP,Singapore,1976,29584.70898,2.288862,0.866184711,2352.151568,12925.51014,14.52083145,Asia
SGP,Singapore,1977,31987.61328,2.314988,0.899522424,2297.760959,13817.61516,15.47622363,Asia
SGP,Singapore,1978,36978.94141,2.341405,0.95097208,2297.007599,15793.48357,16.92872601,Asia
SGP,Singapore,1979,42652.12891,2.372595,1.013368487,2272.61871,17976.99519,18.52024555,Asia
SGP,Singapore,1980,47817.08203,2.411688,1.063723207,2281.191385,19827.22559,19.70573842,Asia
SGP,Singapore,1981,48141.5625,2.4605,1.148013234,2308.312885,19565.76407,18.16680738,Asia
SGP,Singapore,1982,50782.25391,2.517985,1.215186119,2314.785306,20167.81431,18.05337718,Asia
SGP,Singapore,1983,56282.33594,2.580912,1.245140553,2320.068125,21807.15032,19.48287297,Asia
SGP,Singapore,1984,62920.29688,2.644497,1.263053417,2329.584559,23792.91672,21.38407977,Asia
SGP,Singapore,1985,56310.15234,2.705534,1.228620887,2288.495209,20812.95313,20.02713386,Asia
SGP,Singapore,1986,58908.46094,2.762438,1.208419085,2322.786802,21324.80835,20.98701878,Asia
SGP,Singapore,1987,66756.11719,2.816971,1.260864019,2353.905845,23697.83615,22.49229285,Asia
SGP,Singapore,1988,72381.92188,2.873281,1.325051546,2367.778114,25191.38291,23.07046431,Asia
SGP,Singapore,1989,74596.0625,2.937276,1.387248874,2427.18135,25396.34086,22.1543645,Asia
SGP,Singapore,1990,86285.14844,3.012966,1.529556274,2431.68753,28637.94296,23.19865589,Asia
SGP,Singapore,1991,82751.11719,3.101147,1.579628348,2451.962451,26684.03568,21.36510991,Asia
SGP,Singapore,1992,82367.45313,3.199642,1.616797924,2455.633331,25742.70907,20.74609561,Asia
SGP,Singapore,1993,80112.46094,3.305807,1.61523664,2482.595945,24233.85907,19.97826979,Asia
SGP,Singapore,1994,76442.96094,3.415703,1.660504222,2498.540061,22379.86176,18.42515709,Asia
SGP,Singapore,1995,79247.40625,3.525969,1.693856716,2512.188753,22475.35536,18.6232777,Asia
SGP,Singapore,1996,99371.59375,3.638187,1.75845015,2533.226532,27313.49261,22.30787314,Asia
SGP,Singapore,1997,104451.0078,3.75214,1.867531896,2547.505948,27837.71603,21.9547957,Asia
SGP,Singapore,1998,118769.125,3.860714,1.929824114,2535.098275,30763.51291,24.27677696,Asia
SGP,Singapore,1999,122706.6875,3.954743,1.975232959,2556.511323,31027.72734,24.29977141,Asia
SGP,Singapore,2000,163269.7813,4.028871,2.084654808,2574.278334,40524.94638,30.42398915,Asia
SGP,Singapore,2001,160526.6563,4.077145,2.133071899,2553.507889,39372.31966,29.47165069,Asia
SGP,Singapore,2002,174030.2188,4.104419,2.198262691,2545.019339,42400.69514,31.10670353,Asia
SGP,Singapore,2003,167406.5313,4.129225,2.186929226,2550.024046,40541.8768,30.01880457,Asia
SGP,Singapore,2004,192437.6406,4.177213,2.259111166,2515.584112,46068.42903,33.86207586,Asia
SGP,Singapore,2005,264816.4688,4.265687,2.373216867,2515.724801,62080.61415,44.35518883,Asia
SGP,Singapore,2006,296612.875,4.402331,2.547529697,2507.100873,67376.32291,46.440719,Asia
SGP,Singapore,2007,326440.75,4.57863,2.79701972,2484.901276,71296.59964,46.96774393,Asia
SGP,Singapore,2008,299015.375,4.775804,2.952399731,2477.46908,62610.47878,40.87992777,Asia
SGP,Singapore,2009,291632.8438,4.966614,2.991791964,2440.514338,58718.64489,39.94143629,Asia
SGP,Singapore,2010,369290.4688,5.131172,3.108314991,2476.23146,71970.00388,47.97907147,Asia
